FilePath	TopLevelGroup	Folder	TouchedInCurrentWave	AddedLines	RemovedLines	NetLines	ProgressStatus
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/CancelLoginAccountResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/CollaborationModeListParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/CollaborationModeListResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/CommandExecParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/CommandExecResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/CommandExecutionOutputDeltaNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigBatchWriteParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigReadParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigReadResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigRequirementsReadResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigValueWriteParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigWarningNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ConfigWriteResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ContextCompactedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/DeprecationNoticeNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ErrorNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ExperimentalFeatureListParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ExperimentalFeatureListResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/FeedbackUploadParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/FeedbackUploadResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/FileChangeOutputDeltaNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/GetAccountParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/GetAccountRateLimitsResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/GetAccountResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ItemCompletedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ItemStartedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ListMcpServerStatusParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ListMcpServerStatusResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/LoginAccountParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/LoginAccountResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/LogoutAccountResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/McpServerOauthLoginCompletedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/McpServerOauthLoginParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/McpServerOauthLoginResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/McpServerRefreshResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/McpToolCallProgressNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/MockExperimentalMethodParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/MockExperimentalMethodResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ModelListParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ModelListResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ModelReroutedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/PlanDeltaNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/RawResponseItemCompletedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ReasoningSummaryPartAddedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ReasoningSummaryTextDeltaNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ReasoningTextDeltaNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ReviewStartParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ReviewStartResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsConfigWriteParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsConfigWriteResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsListParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsListResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsRemoteReadParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsRemoteReadResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsRemoteWriteParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/SkillsRemoteWriteResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TerminalInteractionNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadArchiveParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadArchiveResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadArchivedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadBackgroundTerminalsCleanParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadBackgroundTerminalsCleanResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadCompactStartParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadCompactStartResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadForkParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadForkResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadListParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadListResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadLoadedListParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadLoadedListResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadNameUpdatedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadReadParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadReadResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadResumeParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadResumeResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadRollbackParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadRollbackResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadSetNameParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadSetNameResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadStartParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadStartResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadStartedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadTokenUsageUpdatedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadUnarchiveParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadUnarchiveResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/ThreadUnarchivedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnCompletedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnDiffUpdatedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnInterruptParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnInterruptResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnPlanUpdatedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnStartParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnStartResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnStartedNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnSteerParams.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/TurnSteerResponse.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2/WindowsWorldWritableWarningNotification.json	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/json/v2	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AbsolutePathBuf.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AddConversationListenerParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AddConversationSubscriptionResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentMessageContent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentMessageContentDeltaEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentMessageDeltaEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentMessageEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentMessageItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentReasoningDeltaEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentReasoningEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentReasoningRawContentDeltaEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentReasoningRawContentEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentReasoningSectionBreakEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AgentStatus.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ApplyPatchApprovalParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ApplyPatchApprovalRequestEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ApplyPatchApprovalResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ArchiveConversationParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ArchiveConversationResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AskForApproval.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AuthMode.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/AuthStatusChangeNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/BackgroundEventEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ByteRange.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CallToolResult.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CancelLoginChatGptParams.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CancelLoginChatGptResponse.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ClientInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ClientNotification.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ClientRequest.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CodexErrorInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabAgentInteractionBeginEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabAgentInteractionEndEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabAgentSpawnBeginEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabAgentSpawnEndEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabCloseBeginEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabCloseEndEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabResumeBeginEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabResumeEndEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabWaitingBeginEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollabWaitingEndEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollaborationMode.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/CollaborationModeMask.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ContentItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ContextCompactedEvent.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ContextCompactionItem.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript/ConversationGitInfo.ts	packages	packages/CodexProtocol/vendor/codex-app-server-schema/experimental/typescript	no	0	0	0	not-started
